"","wac$w_geocode","C000","CA01","CA02","CA03","CE01","CE02","CE03","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20","CR01","CR02","CR03","CR04","CR05","CR07","CT01","CT02","CD01","CD02","CD03","CD04","CS01","CS02","CFA01","CFA02","CFA03","CFA04","CFA05","CFS01","CFS02","CFS03","CFS04","CFS05"
"1161","53061053301",3560,866,1755,939,1019,1371,1170,16,0,10,68,371,25,406,75,25,86,36,75,9,55,870,799,37,423,69,105,3277,71,37,104,6,65,3276,284,289,723,955,727,1317,2243,0,0,0,0,0,0,0,0,0,0
"1162","53061053302",625,158,329,138,131,256,238,63,46,0,163,72,74,32,8,0,0,5,8,0,31,0,52,1,11,58,1,554,21,9,26,2,13,554,71,89,151,140,87,404,221,0,0,0,0,0,0,0,0,0,0
"1163","53061053400",1078,196,621,261,132,527,419,5,12,0,120,7,3,51,5,0,4,2,14,0,15,7,35,454,0,7,337,876,15,76,71,5,35,997,81,94,285,285,218,505,573,0,0,0,0,0,0,0,0,0,0
"1164","53061053504",2240,378,1236,626,542,779,919,1,0,14,75,23,2,247,5,1,43,47,44,0,0,729,621,24,135,58,171,2078,30,31,66,6,29,2152,88,136,467,689,570,766,1474,0,0,0,0,0,0,0,0,0,0
"1165","53061053505",514,125,259,130,132,228,154,103,0,0,164,0,2,3,65,8,0,7,11,0,65,0,50,18,5,13,0,454,20,10,21,0,9,425,89,83,130,98,78,332,182,0,0,0,0,0,0,0,0,0,0
"1166","53061053506",438,108,228,102,193,151,94,43,9,2,86,4,0,26,11,2,0,1,5,15,22,2,150,13,40,3,4,382,24,7,14,1,10,395,43,54,112,91,73,209,229,0,0,0,0,0,0,0,0,0,0
"1167","53061053507",1436,344,801,291,217,459,760,0,0,0,48,1019,9,29,70,0,1,3,31,0,140,0,53,8,9,16,0,1296,35,10,58,0,37,1305,131,156,353,374,209,1050,386,0,0,0,0,0,0,0,0,0,0
"1168","53061053508",1360,389,726,245,379,458,523,16,0,0,373,145,145,158,31,0,3,3,18,0,93,0,131,2,206,36,0,1220,26,22,57,7,28,1211,149,139,320,327,185,825,535,0,0,0,0,0,0,0,0,0,0
"1169","53061053509",2846,726,1497,623,516,1069,1261,55,0,0,292,1278,121,136,356,6,9,10,23,25,31,0,189,69,186,60,0,2568,75,36,109,5,53,2537,309,294,656,719,451,1913,933,0,0,0,0,0,0,0,0,0,0
"1170","53061053602",588,156,316,116,136,217,235,34,44,0,194,167,6,8,0,2,2,5,4,0,32,0,33,9,12,13,23,533,23,6,13,1,12,542,46,48,141,160,83,431,157,0,0,0,0,0,0,0,0,0,0
"1171","53061053603",166,40,94,32,60,64,42,0,0,0,92,4,1,13,16,0,0,2,2,0,14,0,14,0,6,2,0,150,0,2,9,1,4,154,12,12,42,46,26,95,71,0,0,0,0,0,0,0,0,0,0
"1172","53061053604",717,165,390,162,245,248,224,15,0,0,46,6,13,140,7,2,26,5,20,0,8,272,43,0,97,17,0,662,7,6,23,2,17,675,42,62,145,193,152,292,425,0,0,0,0,0,0,0,0,0,0
"1173","53061053700",338,49,185,104,117,111,110,52,0,0,12,1,0,50,19,0,3,3,6,0,0,109,55,0,15,8,5,325,2,2,4,0,5,323,15,31,84,106,68,125,213,0,0,0,0,0,0,0,0,0,0
"1174","53061053801",321,82,176,63,101,125,95,52,0,1,73,0,30,2,0,0,1,8,10,0,84,18,10,0,13,6,13,282,11,6,16,1,5,271,50,46,65,58,70,196,125,0,0,0,0,0,0,0,0,0,0
"1175","53061053802",990,164,570,256,222,341,427,15,0,0,44,269,21,41,3,0,0,5,8,0,5,346,115,0,66,31,21,917,19,9,28,2,15,929,61,75,241,285,225,476,514,0,0,0,0,0,0,0,0,0,0
"1176","53061053803",331,74,165,92,106,152,73,0,0,1,95,11,0,41,3,0,0,3,6,0,19,5,52,0,70,6,19,308,2,5,10,2,4,303,28,41,81,86,49,195,136,0,0,0,0,0,0,0,0,0,0
"1177","53061940001",8010,2518,3857,1635,2061,3186,2763,0,0,0,131,641,194,2638,6,443,12,20,5,0,49,0,48,2355,422,21,1025,5722,261,863,782,42,340,7213,797,638,1631,1816,1407,3657,4353,0,0,0,0,0,0,0,0,0,0
"1178","53061940002",202,39,93,70,61,88,53,1,0,0,34,0,1,1,6,0,0,1,4,0,48,0,21,0,52,32,1,182,4,9,4,1,2,186,16,20,49,54,40,110,92,0,0,0,0,0,0,0,0,0,0
"1179","53063000200",409,93,219,97,135,177,97,0,0,0,15,8,27,63,0,0,0,0,2,0,10,14,240,0,14,15,1,376,8,6,11,2,6,394,15,33,95,123,65,164,245,0,0,0,0,0,0,0,0,0,0
"1180","53063000300",150,46,71,33,88,54,8,0,0,0,0,0,0,11,3,1,0,0,2,0,5,0,97,0,20,11,0,120,5,4,12,1,8,138,12,16,43,27,18,47,103,0,0,0,0,0,0,0,0,0,0
"1181","53063000400",5209,1474,2680,1055,1567,1917,1725,0,0,0,13,0,0,1467,42,43,102,6,48,0,33,2,2817,34,521,81,0,4752,122,59,148,14,114,4883,326,342,1018,1421,954,1491,3718,0,0,0,0,0,0,0,0,0,0
"1182","53063000500",767,305,328,134,346,277,144,0,0,0,19,1,2,137,5,39,48,4,45,0,36,0,201,6,190,34,0,693,22,10,15,2,25,718,49,61,128,175,98,262,505,0,0,0,0,0,0,0,0,0,0
"1183","53063000600",288,103,138,47,131,118,39,0,0,0,22,0,0,117,0,0,3,4,4,0,20,15,70,0,26,7,0,270,2,2,2,3,9,276,12,19,52,67,47,108,180,0,0,0,0,0,0,0,0,0,0
"1184","53063000700",173,72,81,20,75,78,20,0,0,0,0,0,0,53,0,0,11,0,2,0,6,0,77,0,20,4,0,165,3,0,2,0,3,165,8,16,30,37,18,82,91,0,0,0,0,0,0,0,0,0,0
"1185","53063000800",832,325,351,156,302,405,125,0,0,0,8,0,3,316,0,3,28,1,5,0,36,6,200,7,197,22,0,772,11,7,21,0,21,793,39,65,175,178,89,343,489,0,0,0,0,0,0,0,0,0,0
"1186","53063000900",3524,298,2174,1052,249,520,2755,0,0,0,23,0,4,1,2,1,7,1,5,0,3,2,1260,4,0,31,2180,3252,71,37,79,2,83,3412,112,147,636,1273,1170,2130,1394,0,0,0,0,0,0,0,0,0,0
"1187","53063001000",341,137,147,57,153,151,37,0,0,0,8,0,2,30,37,2,9,2,3,0,0,0,97,19,127,5,0,309,12,9,6,0,5,325,16,25,56,79,44,164,177,0,0,0,0,0,0,0,0,0,0
"1188","53063001100",1203,426,552,225,341,697,165,0,0,0,3,0,0,859,0,3,13,3,10,99,1,0,87,6,88,31,0,1090,32,12,37,5,27,1118,85,104,287,251,135,527,676,0,0,0,0,0,0,0,0,0,0
"1189","53063001200",503,94,287,122,75,212,216,0,0,0,3,0,1,38,0,1,8,8,32,0,0,0,254,0,10,25,123,463,8,14,6,0,12,478,25,32,105,161,111,190,313,0,0,0,0,0,0,0,0,0,0
"1190","53063001300",884,219,476,189,262,328,294,0,0,0,10,5,1,185,1,47,202,14,51,0,0,4,167,0,125,20,52,827,15,5,19,4,14,845,39,68,158,222,217,353,531,0,0,0,0,0,0,0,0,0,0
"1191","53063001400",1650,419,855,376,582,595,473,0,0,0,38,11,25,409,35,0,33,17,17,0,241,0,218,49,225,48,284,1481,51,37,56,3,22,1571,79,136,421,447,227,980,670,0,0,0,0,0,0,0,0,0,0
"1192","53063001500",382,117,196,69,130,189,63,0,0,0,42,15,8,109,0,2,0,48,5,0,16,0,60,3,39,35,0,352,9,3,6,2,10,355,27,37,105,76,47,193,189,0,0,0,0,0,0,0,0,0,0
"1193","53063001600",1686,419,939,328,396,566,724,0,0,0,68,782,34,89,10,0,17,12,31,94,85,0,208,0,226,30,0,1519,44,26,60,3,34,1608,78,138,396,452,281,877,809,0,0,0,0,0,0,0,0,0,0
"1194","53063001800",2683,324,1624,735,303,680,1700,0,0,669,202,24,34,9,303,233,1,1,20,720,3,0,398,0,16,50,0,2499,48,30,60,6,40,2607,76,179,642,766,772,1772,911,0,0,0,0,0,0,0,0,0,0
"1195","53063001900",673,200,334,139,241,312,120,0,0,0,3,143,6,80,4,0,57,5,47,0,19,14,98,0,160,37,0,594,13,9,40,3,14,643,30,66,165,142,100,288,385,0,0,0,0,0,0,0,0,0,0
"1196","53063002000",1893,302,963,628,473,624,796,0,0,0,2,3,22,260,538,25,18,8,27,0,7,155,544,0,107,175,2,1774,45,15,24,0,35,1817,76,153,516,578,344,868,1025,0,0,0,0,0,0,0,0,0,0
"1197","53063002100",457,133,234,90,179,191,87,0,0,0,32,0,0,69,0,0,13,0,58,0,7,1,191,3,80,3,0,377,14,36,13,0,17,419,38,28,102,113,81,168,289,0,0,0,0,0,0,0,0,0,0
"1198","53063002300",399,99,204,96,123,189,87,0,0,0,43,12,9,49,23,0,1,0,36,0,6,0,161,0,20,29,10,357,13,14,6,0,9,380,19,42,85,112,61,185,214,0,0,0,0,0,0,0,0,0,0
"1199","53063002400",11865,2304,6703,2858,2323,4522,5020,0,0,0,88,129,536,375,37,196,796,157,1732,121,1006,51,2812,205,908,411,2305,10865,316,151,267,18,248,11345,520,725,2628,3530,2678,4837,7028,0,0,0,0,0,0,0,0,0,0
"1200","53063002500",4427,1047,2301,1079,1022,1600,1805,0,1,0,166,171,77,764,0,139,27,24,87,0,29,1702,475,69,508,135,53,4075,103,56,93,8,92,4226,201,261,855,1136,1128,2304,2123,0,0,0,0,0,0,0,0,0,0
"1201","53063002600",284,65,162,57,124,121,39,0,0,0,2,0,1,22,0,0,26,0,0,0,2,0,166,0,22,24,19,255,11,6,7,1,4,275,9,35,68,76,40,108,176,0,0,0,0,0,0,0,0,0,0
"1202","53063002900",181,31,105,45,51,77,53,0,0,0,15,0,0,0,0,0,0,0,4,0,5,6,145,0,6,0,0,165,5,2,5,0,4,170,11,20,41,42,47,62,119,0,0,0,0,0,0,0,0,0,0
"1203","53063003000",454,151,212,91,122,265,67,0,0,0,25,0,0,312,0,1,6,0,0,0,2,0,98,0,0,10,0,400,18,9,11,1,15,429,25,26,112,112,53,206,248,0,0,0,0,0,0,0,0,0,0
"1204","53063003100",509,155,265,89,182,211,116,0,0,0,6,13,1,31,0,2,1,9,19,0,4,7,288,0,105,23,0,462,14,7,12,2,12,489,20,49,102,105,98,151,358,0,0,0,0,0,0,0,0,0,0
"1205","53063003200",12100,1615,7122,3363,1110,4250,6740,0,0,0,5,0,8,33,0,13,100,6,182,25,166,8,11269,9,188,28,60,11279,171,108,330,17,195,11702,398,609,2352,4124,3400,3004,9096,0,0,0,0,0,0,0,0,0,0
"1206","53063003500",21723,5157,11601,4965,5100,7585,9038,11,3,0,173,290,949,1123,42,786,2714,551,2454,707,2050,4497,772,271,3311,783,236,20036,505,254,489,39,400,20718,1005,1399,4224,5536,5407,9411,12312,0,0,0,0,0,0,0,0,0,0
"1207","53063003600",1494,367,755,372,388,603,503,0,0,0,20,18,84,222,2,2,106,33,253,10,17,31,276,45,237,65,73,1375,35,22,35,1,26,1421,73,110,308,364,345,702,792,0,0,0,0,0,0,0,0,0,0
"1208","53063003800",391,118,223,50,79,199,113,7,0,0,15,0,6,3,0,4,74,14,156,0,0,0,15,0,84,4,9,342,9,6,17,4,13,366,25,28,80,94,71,140,251,0,0,0,0,0,0,0,0,0,0
"1209","53063003900",511,148,241,122,205,239,67,106,0,0,48,0,2,114,11,0,3,45,10,0,13,3,14,79,55,8,0,469,8,6,9,0,19,479,32,43,132,123,65,318,193,0,0,0,0,0,0,0,0,0,0
"1210","53063004000",579,128,301,150,183,273,123,0,0,0,14,14,1,183,0,2,17,37,44,0,2,15,186,0,50,14,0,539,15,5,6,0,14,562,17,46,141,184,80,246,333,0,0,0,0,0,0,0,0,0,0
"1211","53063004100",333,109,155,69,134,141,58,0,0,0,1,3,8,56,0,1,9,1,9,0,11,1,123,7,67,36,0,291,3,1,31,0,7,313,20,33,59,84,48,103,230,0,0,0,0,0,0,0,0,0,0
"1212","53063004200",173,36,90,47,57,52,64,0,0,0,18,0,7,26,0,0,10,2,28,0,21,1,43,0,2,15,0,157,6,0,7,0,3,167,6,17,26,49,45,61,112,0,0,0,0,0,0,0,0,0,0
"1213","53063004300",344,142,144,58,151,143,50,0,0,0,3,0,3,71,0,0,8,0,15,0,5,29,94,5,85,26,0,332,3,0,2,0,7,332,12,27,68,67,40,122,222,0,0,0,0,0,0,0,0,0,0
"1214","53063004400",555,216,253,86,214,205,136,0,0,0,3,0,18,201,8,4,43,3,36,0,44,4,81,6,94,10,0,505,7,12,10,5,16,529,26,38,107,114,80,241,314,0,0,0,0,0,0,0,0,0,0
"1215","53063004500",436,134,222,80,183,154,99,0,0,0,4,0,2,44,0,2,20,22,75,0,19,8,145,24,44,27,0,400,8,3,16,1,8,413,23,26,68,107,101,127,309,0,0,0,0,0,0,0,0,0,0
"1216","53063004601",982,344,434,204,378,454,150,2,1,0,10,9,3,210,4,1,32,0,48,0,11,1,368,88,156,38,0,899,20,6,33,2,22,922,60,80,200,218,140,344,638,0,0,0,0,0,0,0,0,0,0
"1217","53063004602",158,47,84,27,47,84,27,0,0,0,62,9,1,11,7,0,0,0,5,0,16,0,47,0,0,0,0,142,4,2,4,0,6,150,8,15,36,40,20,93,65,0,0,0,0,0,0,0,0,0,0
"1218","53063004700",1405,466,682,257,475,644,286,14,0,0,36,0,11,369,0,8,53,25,25,17,9,8,630,0,173,27,0,1286,24,14,43,6,32,1358,47,81,279,339,240,530,875,0,0,0,0,0,0,0,0,0,0
"1219","53063004800",478,170,200,108,164,153,161,0,0,0,9,0,8,89,0,206,3,0,29,0,10,1,6,0,100,17,0,439,12,5,10,0,12,454,24,25,64,103,116,235,243,0,0,0,0,0,0,0,0,0,0
"1220","53063004900",542,206,229,107,207,239,96,1,0,0,1,0,17,137,0,38,3,4,11,0,9,16,55,73,149,28,0,503,8,3,15,0,13,525,17,33,108,122,73,275,267,0,0,0,0,0,0,0,0,0,0
"1221","53063005000",1149,481,493,175,519,457,173,2,0,0,11,0,7,173,0,163,21,17,6,0,24,0,418,98,139,70,0,1056,36,12,22,1,22,1101,48,83,183,237,165,446,703,0,0,0,0,0,0,0,0,0,0
"1222","53063010100",562,75,301,186,176,193,193,16,0,9,71,81,18,4,0,0,2,0,42,0,51,211,17,19,0,12,9,541,6,3,9,0,3,551,11,49,144,165,129,291,271,0,0,0,0,0,0,0,0,0,0
"1223","53063010201",184,43,93,48,58,73,53,14,0,0,59,4,13,11,10,9,0,1,7,0,23,7,20,0,0,6,0,173,4,1,3,0,3,181,3,16,47,50,28,130,54,0,0,0,0,0,0,0,0,0,0
"1224","53063010202",1111,201,623,287,361,387,363,31,4,0,105,6,19,42,0,22,21,13,43,0,59,599,105,26,1,15,0,1065,13,9,5,1,18,1083,28,78,282,290,260,499,612,0,0,0,0,0,0,0,0,0,0
"1225","53063010301",1594,369,807,418,633,589,372,5,0,5,35,38,14,290,4,8,18,20,54,0,26,562,205,51,142,55,62,1538,4,18,10,0,24,1550,44,114,393,433,285,627,967,0,0,0,0,0,0,0,0,0,0
"1226","53063010303",100,26,55,19,36,44,20,6,0,0,39,0,12,3,0,0,3,1,0,0,7,0,16,3,0,10,0,90,1,2,3,0,4,98,2,2,32,26,14,66,34,0,0,0,0,0,0,0,0,0,0
"1227","53063010304",834,132,465,237,222,301,311,57,0,0,159,94,21,38,38,0,0,13,7,0,21,294,74,0,18,0,0,805,1,10,4,1,13,809,25,57,238,249,158,431,403,0,0,0,0,0,0,0,0,0,0
"1228","53063010305",494,108,297,89,151,191,152,11,5,0,102,5,13,13,62,3,40,10,9,0,68,81,53,1,10,8,0,456,3,13,10,0,12,475,19,45,119,119,103,263,231,0,0,0,0,0,0,0,0,0,0
"1229","53063010401",4111,955,2204,952,659,1932,1520,0,0,0,205,772,56,176,52,4,39,7,91,0,8,59,83,1535,364,29,631,3439,118,257,163,11,123,3840,271,427,1044,1092,593,2360,1751,0,0,0,0,0,0,0,0,0,0
"1230","53063010402",706,153,363,190,245,266,195,20,0,0,81,6,15,7,18,40,0,1,23,0,29,270,176,2,0,16,2,668,8,4,16,1,9,692,14,57,148,186,162,332,374,0,0,0,0,0,0,0,0,0,0
"1231","53063010501",2305,716,1143,446,768,1057,480,0,0,0,14,7,5,470,0,0,74,12,34,254,36,365,315,64,401,254,0,2173,44,19,22,6,41,2209,96,161,515,522,391,916,1389,0,0,0,0,0,0,0,0,0,0
"1232","53063010503",871,245,408,218,324,300,247,2,0,0,46,4,28,44,1,39,16,20,46,0,11,329,75,20,137,53,0,803,14,20,14,3,17,841,30,56,161,209,200,363,508,0,0,0,0,0,0,0,0,0,0
"1233","53063010504",268,76,133,59,105,86,77,4,0,0,11,0,4,13,0,2,5,24,42,8,4,86,24,8,25,8,0,254,1,5,3,0,5,259,9,17,59,62,54,117,151,0,0,0,0,0,0,0,0,0,0
"1234","53063010601",131,42,65,24,39,62,30,0,0,0,4,0,11,6,10,1,0,0,9,0,2,0,67,12,8,1,0,114,2,4,5,5,1,124,7,19,23,29,18,70,61,0,0,0,0,0,0,0,0,0,0
"1235","53063010602",481,207,199,75,195,200,86,1,0,0,22,1,14,93,2,1,19,5,32,0,34,4,95,0,128,30,0,444,13,3,10,0,11,462,19,16,83,101,74,227,254,0,0,0,0,0,0,0,0,0,0
"1236","53063010700",330,71,196,63,143,109,78,2,0,0,45,1,19,1,26,0,15,0,27,0,18,57,92,8,5,14,0,304,4,4,7,2,9,315,15,31,61,79,88,143,187,0,0,0,0,0,0,0,0,0,0
"1237","53063010800",784,248,377,159,267,295,222,0,0,0,37,0,7,154,3,41,6,23,2,3,7,117,150,38,109,23,64,725,18,8,16,1,16,760,24,45,175,189,127,381,403,0,0,0,0,0,0,0,0,0,0
"1238","53063010900",3478,883,1777,818,1108,1335,1035,2,0,17,34,17,7,718,3,2,79,98,119,1,236,900,529,142,501,73,0,3237,80,33,60,6,62,3306,172,210,701,927,757,1453,2025,0,0,0,0,0,0,0,0,0,0
"1239","53063011000",1139,369,567,203,399,512,228,0,0,0,42,29,0,304,7,0,66,35,25,0,19,22,184,53,275,78,0,1065,20,13,16,2,23,1097,42,87,268,244,171,532,607,0,0,0,0,0,0,0,0,0,0
"1240","53063011101",1831,588,886,357,593,865,373,0,0,0,29,81,1,487,0,0,77,125,3,0,30,39,518,14,381,46,0,1647,63,25,42,3,51,1731,100,148,441,415,239,925,906,0,0,0,0,0,0,0,0,0,0
"1241","53063011102",4561,1406,2317,838,1158,2281,1122,0,0,0,126,1,2,1923,0,6,443,7,238,36,11,111,713,51,708,120,65,4184,111,53,113,8,92,4281,280,319,1024,1104,708,2013,2548,0,0,0,0,0,0,0,0,0,0
"1242","53063011201",4258,880,2431,947,646,1696,1916,0,0,11,234,874,682,334,51,28,33,97,21,2,228,6,422,110,65,229,831,3917,81,67,85,5,103,4000,258,324,1184,1201,669,2642,1616,0,0,0,0,0,0,0,0,0,0
"1243","53063011202",1034,263,515,256,274,443,317,12,0,0,104,23,19,248,181,0,5,15,10,0,132,57,31,5,136,56,0,988,6,8,11,0,21,990,44,87,232,270,182,558,476,0,0,0,0,0,0,0,0,0,0
"1244","53063011300",481,103,253,125,152,174,155,0,0,4,64,2,12,11,4,81,2,25,23,0,86,54,88,22,0,3,0,450,8,10,5,1,7,462,19,42,112,119,105,241,240,0,0,0,0,0,0,0,0,0,0
"1245","53063011400",6645,1080,3885,1680,686,2093,3866,0,44,3,193,3470,1069,167,477,3,16,88,75,334,161,138,88,51,150,118,0,6117,135,60,202,14,117,6382,263,587,1893,1931,1154,4952,1693,0,0,0,0,0,0,0,0,0,0
"1246","53063011500",196,26,96,74,57,65,74,0,0,6,3,0,0,10,0,0,0,0,1,4,5,159,7,0,0,1,0,193,0,0,0,0,3,193,3,10,46,65,49,69,127,0,0,0,0,0,0,0,0,0,0
"1247","53063011600",937,262,477,198,270,345,322,0,0,0,34,130,43,297,4,0,35,0,66,0,59,60,39,6,123,28,13,881,12,10,11,0,23,904,33,64,251,225,135,515,422,0,0,0,0,0,0,0,0,0,0
"1248","53063011701",2238,535,1264,439,424,932,882,89,0,0,192,594,348,139,0,27,75,49,80,0,142,27,86,0,359,31,0,2066,34,26,57,10,45,2133,105,191,565,593,354,1501,737,0,0,0,0,0,0,0,0,0,0
"1249","53063011702",6351,2049,3237,1065,1883,2581,1887,0,0,4,648,370,399,1756,0,75,282,42,358,69,830,346,215,1,659,255,42,5777,175,87,165,10,137,5983,368,488,1418,1469,927,3272,3079,0,0,0,0,0,0,0,0,0,0
"1250","53063011800",2271,421,1297,553,415,1013,843,1,0,31,56,7,3,88,0,0,97,78,46,0,84,0,1558,4,133,34,51,2129,20,24,48,7,43,2185,86,133,492,714,511,617,1654,0,0,0,0,0,0,0,0,0,0
"1251","53063011900",2101,711,972,418,835,876,390,0,0,0,36,67,2,618,3,57,76,42,79,32,43,12,651,2,238,36,107,1939,49,27,40,4,42,1995,106,134,432,519,305,837,1264,0,0,0,0,0,0,0,0,0,0
"1252","53063012000",3374,871,1780,723,1036,1483,855,0,1,0,48,7,12,168,179,13,295,36,75,0,999,90,943,11,221,49,227,3120,69,48,51,8,78,3120,254,298,742,908,555,1476,1898,0,0,0,0,0,0,0,0,0,0
"1253","53063012100",2148,508,1131,509,656,927,565,0,0,4,208,38,50,295,13,25,74,20,77,6,443,96,576,25,106,47,45,1957,71,29,43,9,39,2032,116,213,522,553,352,1130,1018,0,0,0,0,0,0,0,0,0,0
"1254","53063012200",8088,1591,4606,1891,1154,3037,3897,15,0,17,670,1962,1535,1345,1026,13,18,78,123,22,239,174,166,53,174,370,88,7552,142,104,130,13,147,7707,381,767,2350,2196,1184,6198,1890,0,0,0,0,0,0,0,0,0,0
"1255","53063012300",1234,295,641,298,303,528,403,0,0,15,40,206,54,328,94,16,27,15,18,0,31,2,208,0,96,84,0,1105,24,48,23,3,31,1161,73,111,317,348,163,797,437,0,0,0,0,0,0,0,0,0,0
"1256","53063012401",951,240,487,224,182,431,338,2,0,0,55,6,7,499,2,3,40,36,4,0,50,25,170,0,13,39,0,890,17,11,14,2,17,913,38,88,235,251,137,622,329,0,0,0,0,0,0,0,0,0,0
"1257","53063012402",407,90,216,101,125,166,116,0,0,0,56,43,20,105,12,11,11,3,13,0,67,4,46,2,7,7,0,387,7,3,5,0,5,387,20,28,105,112,72,222,185,0,0,0,0,0,0,0,0,0,0
"1258","53063012500",1193,361,580,252,317,587,289,0,0,0,103,9,1,353,0,4,44,21,48,0,8,1,361,6,121,113,0,1091,28,15,22,1,36,1096,97,81,305,306,140,529,664,0,0,0,0,0,0,0,0,0,0
"1259","53063012600",1149,249,663,237,336,366,447,0,0,131,94,17,69,179,0,3,18,13,43,0,203,29,162,0,148,40,0,1046,40,14,19,6,24,1082,67,87,278,330,205,665,484,0,0,0,0,0,0,0,0,0,0
"1260","53063012701",1188,441,557,190,399,485,304,0,0,44,149,49,58,400,1,11,52,20,22,0,51,7,102,33,156,33,0,1111,22,11,15,3,26,1122,66,79,281,249,138,592,596,0,0,0,0,0,0,0,0,0,0
"1261","53063012702",53,13,24,16,19,19,15,0,0,0,0,17,2,0,7,0,0,0,0,0,8,0,12,0,7,0,0,48,0,0,4,0,1,51,2,4,18,10,8,17,36,0,0,0,0,0,0,0,0,0,0
"1262","53063012801",171,64,81,26,81,62,28,0,0,0,18,4,5,5,0,2,1,1,6,0,3,42,24,0,59,1,0,154,4,2,7,1,3,163,8,8,31,38,30,79,92,0,0,0,0,0,0,0,0,0,0
"1263","53063012802",475,191,213,71,172,251,52,0,0,0,50,0,4,4,11,0,6,0,0,60,132,0,127,0,77,4,0,430,17,7,9,3,9,431,44,40,100,87,57,230,245,0,0,0,0,0,0,0,0,0,0
"1264","53063012901",1352,511,649,192,491,507,354,0,0,0,150,77,24,87,2,31,24,44,48,2,4,16,370,58,380,35,0,1263,26,13,25,1,24,1287,65,92,254,292,203,620,732,0,0,0,0,0,0,0,0,0,0
"1265","53063012902",1574,485,803,286,357,652,565,80,0,0,15,123,6,255,2,0,384,63,64,5,12,8,428,0,127,2,0,1460,28,16,35,1,34,1467,107,126,290,392,281,604,970,0,0,0,0,0,0,0,0,0,0
"1266","53063013000",2590,910,1220,460,791,1426,373,0,0,0,57,9,20,1470,8,5,57,14,35,0,50,14,410,3,312,126,0,2348,78,26,83,5,50,2421,169,202,547,595,336,1170,1420,0,0,0,0,0,0,0,0,0,0
"1267","53063013100",4397,711,2538,1148,896,1674,1827,26,19,7,100,44,58,650,21,42,389,43,107,0,29,2264,138,13,402,45,0,4193,52,42,48,5,57,4229,168,280,960,1292,1154,1760,2637,0,0,0,0,0,0,0,0,0,0
"1268","53063013201",865,141,497,227,223,283,359,5,0,0,327,34,46,19,66,3,17,8,30,0,40,133,46,0,63,28,0,835,6,10,1,2,11,826,39,86,233,255,150,537,328,0,0,0,0,0,0,0,0,0,0
"1269","53063013202",6001,1510,3388,1103,991,2498,2512,2,1,11,77,1421,252,312,2,92,1497,68,427,0,941,0,453,71,264,51,59,5557,119,75,124,9,117,5766,235,422,1378,1570,1121,3093,2908,0,0,0,0,0,0,0,0,0,0
"1270","53063013300",518,112,303,103,196,144,178,17,0,0,47,3,21,25,2,0,2,3,13,0,10,179,18,1,49,20,108,497,5,2,2,1,11,502,16,26,113,145,122,318,200,0,0,0,0,0,0,0,0,0,0
"1271","53063013401",169,51,77,41,55,67,47,0,0,0,43,1,12,0,3,9,8,2,3,0,11,0,60,11,0,6,0,148,4,2,11,1,3,154,15,19,36,39,24,91,78,0,0,0,0,0,0,0,0,0,0
"1272","53063013500",466,108,280,78,127,195,144,68,0,0,117,14,30,20,11,12,32,19,13,0,33,3,41,19,0,28,6,433,7,7,11,0,8,438,28,50,99,116,93,294,172,0,0,0,0,0,0,0,0,0,0
"1273","53063013600",917,158,525,234,125,320,472,5,2,19,49,184,327,49,107,7,0,5,4,66,62,0,12,0,0,19,0,857,14,13,12,4,17,874,43,72,250,294,143,735,182,0,0,0,0,0,0,0,0,0,0
"1274","53063013700",5869,1213,3243,1413,888,1959,3022,1,0,0,314,1052,610,532,658,40,185,107,316,591,260,174,17,7,624,73,308,5364,132,60,184,15,114,5571,298,424,1507,1632,1093,3664,2205,0,0,0,0,0,0,0,0,0,0
"1275","53063013800",700,92,429,179,107,122,471,0,0,0,0,0,4,26,473,0,6,31,5,0,62,26,34,0,25,8,0,559,66,13,44,2,16,639,61,80,175,193,160,536,164,0,0,0,0,0,0,0,0,0,0
"1276","53063013900",2063,353,1043,667,367,937,759,0,0,4,6,0,3,39,26,8,39,9,6,0,5,298,1380,0,83,7,150,1881,49,31,55,6,41,1979,84,124,462,660,464,883,1180,0,0,0,0,0,0,0,0,0,0
"1277","53063014001",1612,424,802,386,703,469,440,0,0,0,13,4,3,113,1,15,34,38,12,0,18,730,110,0,201,48,272,1509,23,21,19,3,37,1540,72,90,336,385,377,697,915,0,0,0,0,0,0,0,0,0,0
"1278","53063014002",2585,415,1393,777,484,772,1329,3,0,0,5,155,0,102,1,28,26,32,10,0,0,1638,141,1,139,18,286,2353,62,37,72,5,56,2448,137,131,508,696,835,1314,1271,0,0,0,0,0,0,0,0,0,0
"1279","53063014100",1243,264,660,319,186,321,736,3,0,1,36,210,56,125,601,15,0,0,12,0,2,1,54,28,76,23,0,1150,31,13,21,3,25,1178,65,107,362,343,167,911,332,0,0,0,0,0,0,0,0,0,0
"1280","53063014200",175,46,91,38,53,66,56,21,0,0,38,1,32,14,0,0,0,20,8,0,7,0,19,0,9,6,0,171,3,0,1,0,0,169,6,12,45,49,23,119,56,0,0,0,0,0,0,0,0,0,0
